25;23;2022;9.600000;531;0.701535;0.0
25;3;2021;9.600000;537;2.466125;0.0
25;24;2021;9.600000;537;2.466125;0.0
25;4;2007;9.600000;530;-1.242384;0.0
25;25;2007;9.600000;530;-1.242384;0.0
25;5;2015;9.600000;540;3.739272;0.0
25;26;2015;9.600000;540;3.739272;0.0
26;0;2002;9.500000;518;0.000000;0.0
26;9;2002;9.500000;518;0.000000;0.0
26;10;2002;9.500000;518;0.000000;0.0
26;21;2002;9.500000;518;0.000000;0.0
26;1;2008;9.500000;516;-0.359545;0.0
26;22;2008;9.500000;516;-0.359545;0.0
26;2;2012;9.500000;515;0.624750;0.0
26;23;2012;9.500000;515;0.624750;0.0
26;3;2005;9.500000;513;-0.559346;0.0
26;24;2005;9.500000;513;-0.559346;0.0
26;4;2000;9.500000;520;-1.571415;0.0
26;25;2000;9.500000;520;-1.571415;0.0
26;5;2020;9.500000;516;1.180835;0.0
26;26;2020;9.500000;516;1.180835;0.0
26;6;2015;9.500000;520;1.617760;0.0
26;27;2015;9.500000;520;1.617760;0.0
26;7;2012;9.500000;524;2.520607;0.0
26;28;2012;9.500000;524;2.520607;0.0
27;0;2023;9.600000;542;0.000000;0.0
27;9;2023;9.600000;542;0.000000;0.0
27;10;2023;9.600000;542;0.000000;0.0
27;21;2023;9.600000;542;0.000000;0.0
27;1;2027;9.600000;538;0.128909;0.0
27;22;2027;9.600000;538;0.128909;0.0
27;2;2025;9.600000;541;-0.675468;0.0
27;23;2025;9.600000;541;-0.675468;0.0
27;3;2032;9.600000;540;0.901820;0.0
27;24;2032;9.600000;540;0.901820;0.0
27;4;2033;9.600000;546;1.993002;0.0
27;25;2033;9.600000;546;1.993002;0.0
27;5;2028;9.600000;549;2.922136;0.0
27;26;2028;9.600000;549;2.922136;0.0
27;6;2021;9.600000;547;4.230845;0.0
27;27;2021;9.600000;547;4.230845;0.0
27;7;2024;9.600000;549;3.766342;0.0
27;28;2024;9.600000;549;3.766342;0.0
28;0;1974;9.500000;578;0.000000;0.0
28;9;1974;9.500000;578;0.000000;0.0
28;10;1974;9.500000;578;0.000000;0.0
28;21;1974;9.500000;578;0.000000;0.0
28;1;1946;9.500000;570;-1.014169;0.0
28;22;1946;9.500000;570;-1.014169;0.0
28;2;1962;9.500000;582;4.569870;0.0
28;23;1962;9.500000;582;4.569870;0.0
28;3;1979;9.500000;582;1.524754;0.0
28;24;1979;9.500000;582;1.524754;0.0
28;4;1975;9.500000;585;1.891910;0.0
28;25;1975;9.500000;585;1.891910;0.0
28;5;1970;9.500000;588;2.552848;0.0
28;26;1970;9.500000;588;2.552848;0.0
28;6;1966;9.500000;587;3.196295;0.0
28;27;1966;9.500000;587;3.196295;0.0
28;7;1953;9.500000;598;3.815607;0.0
28;28;1953;9.500000;598;3.815607;0.0
29;0;1951;9.500000;587;0.000000;0.0
29;9;1951;9.500000;587;0.000000;0.0
29;10;1951;9.500000;587;0.000000;0.0
29;21;1951;9.500000;587;0.000000;0.0
29;1;1936;9.500000;571;-0.885757;0.0
29;22;1936;9.500000;571;-0.885757;0.0
29;2;1956;9.500000;584;1.428277;0.0
29;23;1956;9.500000;584;1.428277;0.0
29;3;1943;9.500000;599;3.655912;0.0
29;24;1943;9.500000;599;3.655912;0.0
30;0;2032;9.600000;475;0.000000;0.0
30;9;2032;9.600000;475;0.000000;0.0
30;10;2032;9.600000;475;0.000000;0.0
30;21;2032;9.600000;475;0.000000;0.0
30;1;2023;9.600000;472;-0.286834;0.0
30;22;2023;9.600000;472;-0.286834;0.0
30;2;2026;9.600000;470;0.283012;0.0
30;23;2026;9.600000;470;0.283012;0.0
30;3;2027;9.600000;475;0.959393;0.0
30;24;2027;9.600000;475;0.959393;0.0
30;4;2019;9.600000;473;-0.848513;0.0
30;25;2019;9.600000;473;-0.848513;0.0
30;5;2020;9.600000;480;4.078959;0.0
30;26;2020;9.600000;480;4.078959;0.0
30;6;2030;9.600000;476;1.303913;0.0
30;27;2030;9.600000;476;1.303913;0.0
30;7;2030;9.600000;481;2.180845;0.0
30;28;2030;9.600000;481;2.180845;0.0
30;8;2024;9.600000;484;3.220627;0.0
30;29;2024;9.600000;484;3.220627;0.0
31;0;2015;9.600000;495;0.000000;0.0
31;9;2015;9.600000;495;0.000000;0.0
31;10;2015;9.600000;495;0.000000;0.0
31;21;2015;9.600000;495;0.000000;0.0
31;1;2009;9.600000;481;-0.077567;0.0
31;22;2009;9.600000;481;-0.077567;0.0
31;2;2003;9.600000;483;-0.866996;0.0
31;23;2003;9.600000;483;-0.866996;0.0
31;3;2013;9.600000;485;0.937367;0.0
31;24;2013;9.600000;485;0.937367;0.0
31;4;1998;9.600000;487;-1.437097;0.0
31;25;1998;9.600000;487;-1.437097;0.0
31;5;2005;9.600000;490;4.221774;0.0
31;26;2005;9.600000;490;4.221774;0.0
31;6;2012;9.600000;492;2.392500;0.0
31;27;2012;9.600000;492;2.392500;0.0
31;7;2008;9.600000;492;3.499589;0.0
31;28;2008;9.600000;492;3.499589;0.0
32;0;2027;9.700000;496;0.000000;0.0
32;9;2027;9.700000;496;0.000000;0.0
32;10;2027;9.700000;496;0.000000;0.0
32;21;2027;9.700000;496;0.000000;0.0
32;1;2022;9.700000;495;0.079035;0.0
32;22;2022;9.700000;495;0.079035;0.0
32;2;2028;9.700000;499;1.106494;0.0
32;23;2028;9.700000;499;1.106494;0.0
32;3;2019;9.700000;498;-0.749092;0.0
32;24;2019;9.700000;498;-0.749092;0.0
32;4;2029;9.700000;502;1.646948;0.0
32;25;2029;9.700000;502;1.646948;0.0
32;5;2017;9.700000;502;4.606891;0.0
32;26;2017;9.700000;502;4.606891;0.0
32;6;2019;9.700000;507;3.766342;0.0
32;27;2019;9.700000;507;3.766342;0.0
33;0;2004;9.600000;500;0.000000;0.0
33;9;2004;9.600000;500;0.000000;0.0
33;10;2004;9.600000;500;0.000000;0.0
33;21;2004;9.600000;500;0.000000;0.0
33;1;2004;9.600000;500;0.357996;0.0
33;22;2004;9.600000;500;0.357996;0.0
33;2;2001;9.600000;502;-0.844851;0.0
33;23;2001;9.600000;502;-0.844851;0.0
33;3;2008;9.600000;504;1.465299;0.0
33;24;2008;9.600000;504;1.465299;0.0
33;4;2004;9.600000;508;2.782048;0.0
33;25;2004;9.600000;508;2.782048;0.0
34;0;2083;9.800000;549;0.000000;0.0
34;9;2083;9.800000;549;0.000000;0.0
34;10;2083;9.800000;549;0.000000;0.0
34;21;2083;9.800000;549;0.000000;0.0
34;1;2084;9.800000;549;0.164357;0.0
34;22;2084;9.800000;549;0.164357;0.0
34;2;2082;9.800000;553;4.204630;0.0
34;23;2082;9.800000;553;4.204630;0.0
34;3;2086;9.800000;553;2.033790;0.0
34;24;2086;9.800000;553;2.033790;0.0
34;4;2084;9.800000;558;3.140796;0.0
34;25;2084;9.800000;558;3.140796;0.0
35;0;2070;9.800000;557;0.000000;0.0
35;9;2070;9.800000;557;0.000000;0.0
35;10;2070;9.800000;557;0.000000;0.0
35;21;2070;9.800000;557;0.000000;0.0
35;1;2073;9.800000;553;-0.519899;0.0
35;22;2073;9.800000;553;-0.519899;0.0
35;2;2078;9.800000;552;0.573561;0.0
35;23;2078;9.800000;552;0.573561;0.0
35;3;2077;9.800000;556;1.063037;0.0
35;24;2077;9.800000;556;1.063037;0.0
35;4;2071;9.800000;561;3.891808;0.0
35;25;2071;9.800000;561;3.891808;0.0
35;5;2077;9.800000;562;2.677184;0.0
35;26;2077;9.800000;562;2.677184;0.0
36;0;2093;9.500000;522;0.000000;0.0
36;9;2093;9.500000;522;0.000000;0.0
36;10;2093;9.500000;522;0.000000;0.0
36;21;2093;9.500000;522;0.000000;0.0
36;1;2083;9.500000;523;4.331239;0.0
36;22;2083;9.500000;523;4.331239;0.0
36;2;2084;9.500000;518;-0.683042;0.0
36;23;2084;9.500000;518;-0.683042;0.0
36;3;2087;9.500000;516;-0.100463;0.0
36;24;2087;9.500000;516;-0.100463;0.0
36;4;2100;9.500000;496;0.485613;0.0
36;25;2100;9.500000;496;0.485613;0.0
36;5;2087;9.500000;527;3.196295;0.0
36;26;2087;9.500000;527;3.196295;0.0
36;6;2095;9.500000;559;2.926409;0.0
36;27;2095;9.500000;559;2.926409;0.0
37;0;2070;9.800000;553;0.000000;0.0
37;9;2070;9.800000;553;0.000000;0.0
37;10;2070;9.800000;553;0.000000;0.0
37;21;2070;9.800000;553;0.000000;0.0
37;1;2061;9.800000;539;-0.983467;0.0
37;22;2061;9.800000;539;-0.983467;0.0
37;2;2068;9.800000;539;0.320972;0.0
37;23;2068;9.800000;539;0.320972;0.0
37;3;2072;9.800000;543;1.413571;0.0
37;24;2072;9.800000;543;1.413571;0.0
37;4;2061;9.800000;546;4.248087;0.0
37;25;2061;9.800000;546;4.248087;0.0
37;5;2069;9.800000;547;2.621694;0.0
37;26;2069;9.800000;547;2.621694;0.0
37;6;2066;9.800000;551;3.344822;0.0
37;27;2066;9.800000;551;3.344822;0.0
38;0;2078;9.700000;534;0.000000;0.0
38;9;2078;9.700000;534;0.000000;0.0
38;10;2078;9.700000;534;0.000000;0.0
38;21;2078;9.700000;534;0.000000;0.0
38;1;2072;9.700000;522;0.089865;0.0
38;22;2072;9.700000;522;0.089865;0.0
38;2;2069;9.700000;524;-0.709347;0.0
38;23;2069;9.700000;524;-0.709347;0.0
38;3;2076;9.700000;527;1.189647;0.0
38;24;2076;9.700000;527;1.189647;0.0
38;4;2065;9.700000;528;4.673327;0.0
38;25;2065;9.700000;528;4.673327;0.0
38;5;2076;9.700000;531;2.278729;0.0
38;26;2076;9.700000;531;2.278729;0.0
38;6;2071;9.700000;532;3.462565;0.0
38;27;2071;9.700000;532;3.462565;0.0
39;0;2082;9.800000;541;0.000000;0.0
39;9;2082;9.800000;541;0.000000;0.0
39;10;2082;9.800000;541;0.000000;0.0
39;21;2082;9.800000;541;0.000000;0.0
39;1;2086;9.800000;535;0.054703;0.0
39;22;2086;9.800000;535;0.054703;0.0
39;2;2082;9.800000;537;-0.862864;0.0
39;23;2082;9.800000;537;-0.862864;0.0
39;3;2094;9.800000;571;2.882556;0.0
39;24;2094;9.800000;571;2.882556;0.0
39;4;2081;9.800000;540;4.555164;0.0
39;25;2081;9.800000;540;4.555164;0.0
39;5;2091;9.800000;546;2.428515;0.0
39;26;2091;9.800000;546;2.428515;0.0
39;6;2087;9.800000;544;2.782048;0.0
39;27;2087;9.800000;544;2.782048;0.0
39;7;2086;9.800000;543;3.305950;0.0
39;28;2086;9.800000;543;3.305950;0.0
39;8;2083;9.800000;545;3.715154;0.0
39;29;2083;9.800000;545;3.715154;0.0
40;0;2126;9.500000;626;0.000000;0.0
40;9;2126;9.500000;626;0.000000;0.0
40;10;2126;9.500000;626;0.000000;0.0
40;21;2126;9.500000;626;0.000000;0.0
40;1;2126;9.500000;614;-0.175463;0.0
40;22;2126;9.500000;614;-0.175463;0.0
40;2;2119;9.500000;614;-0.901845;0.0
40;23;2119;9.500000;614;-0.901845;0.0
40;3;2122;9.500000;619;4.514368;0.0
40;24;2122;9.500000;619;4.514368;0.0
40;4;2123;9.500000;627;3.559050;0.0
40;25;2123;9.500000;627;3.559050;0.0
40;5;2124;9.500000;623;3.712186;0.0
40;26;2124;9.500000;623;3.712186;0.0
41;0;2110;9.500000;625;0.000000;0.0
41;9;2110;9.500000;625;0.000000;0.0
41;10;2110;9.500000;625;0.000000;0.0
41;21;2110;9.500000;625;0.000000;0.0
41;1;2109;9.500000;616;-0.389090;0.0
41;22;2109;9.500000;616;-0.389090;0.0
41;2;2106;9.500000;621;-1.363926;0.0
41;23;2106;9.500000;621;-1.363926;0.0
41;3;2115;9.500000;622;1.372775;0.0
41;24;2115;9.500000;622;1.372775;0.0
41;4;2112;9.500000;625;2.641490;0.0
41;25;2112;9.500000;625;2.641490;0.0
41;5;2110;9.500000;626;3.521327;0.0
41;26;2110;9.500000;626;3.521327;0.0
42;0;2124;9.500000;634;0.000000;0.0
42;9;2124;9.500000;634;0.000000;0.0
42;10;2124;9.500000;634;0.000000;0.0
42;21;2124;9.500000;634;0.000000;0.0
42;1;2116;9.500000;630;-0.500102;0.0
42;22;2116;9.500000;630;-0.500102;0.0
42;2;2119;9.500000;629;0.570593;0.0
42;23;2119;9.500000;629;0.570593;0.0
42;3;2114;9.500000;634;4.390002;0.0
42;24;2114;9.500000;634;4.390002;0.0
42;4;2117;9.500000;636;3.367604;0.0
42;25;2117;9.500000;636;3.367604;0.0
43;0;2038;9.500000;652;0.000000;0.0
43;9;2038;9.500000;652;0.000000;0.0
43;10;2038;9.500000;652;0.000000;0.0
43;21;2038;9.500000;652;0.000000;0.0
43;1;2030;9.500000;644;0.244193;0.0
43;22;2030;9.500000;644;0.244193;0.0
43;2;2024;9.500000;644;-0.936451;0.0
43;23;2024;9.500000;644;-0.936451;0.0
43;3;2034;9.500000;649;1.777666;0.0
43;24;2034;9.500000;649;1.777666;0.0
43;4;2026;9.500000;659;3.470439;0.0
43;25;2026;9.500000;659;3.470439;0.0
44;0;2014;9.600000;615;0.000000;0.0
44;9;2014;9.600000;615;0.000000;0.0
44;10;2014;9.600000;615;0.000000;0.0
44;21;2014;9.600000;615;0.000000;0.0
44;1;2015;9.600000;613;-1.204264;0.0
44;22;2015;9.600000;613;-1.204264;0.0
44;2;2022;9.600000;612;1.080181;0.0
44;23;2022;9.600000;612;1.080181;0.0
44;3;2016;9.600000;620;3.521327;0.0
44;24;2016;9.600000;620;3.521327;0.0
44;4;2018;9.600000;617;3.140796;0.0
44;25;2018;9.600000;617;3.140796;0.0
45;0;2030;9.600000;606;0.000000;0.0
45;9;2030;9.600000;606;0.000000;0.0
45;10;2030;9.600000;606;0.000000;0.0
45;21;2030;9.600000;606;0.000000;0.0
45;1;2033;9.600000;599;0.118635;0.0
45;22;2033;9.600000;599;0.118635;0.0
45;2;2037;9.600000;602;0.851271;0.0
45;23;2037;9.600000;602;0.851271;0.0
45;3;2023;9.600000;603;-1.206236;0.0
45;24;2023;9.600000;603;-1.206236;0.0
45;4;2038;9.600000;607;1.827490;0.0
45;25;2038;9.600000;607;1.827490;0.0
45;5;2025;9.600000;606;4.605033;0.0
45;26;2025;9.600000;606;4.605033;0.0
45;6;2029;9.600000;608;4.221774;0.0
45;27;2029;9.600000;608;4.221774;0.0
45;7;2029;9.600000;612;3.761106;0.0
45;28;2029;9.600000;612;3.761106;0.0
45;8;2033;9.600000;613;3.140796;0.0
45;29;2033;9.600000;613;3.140796;0.0
46;0;2066;9.700000;604;0.000000;0.0
46;9;2066;9.700000;604;0.000000;0.0
46;10;2066;9.700000;604;0.000000;0.0
46;21;2066;9.700000;604;0.000000;0.0
46;1;2052;9.700000;606;-0.157394;0.0
46;22;2052;9.700000;606;-0.157394;0.0
46;2;2054;9.700000;600;0.226011;0.0
46;23;2054;9.700000;600;0.226011;0.0
46;3;2059;9.700000;605;0.875367;0.0
46;24;2059;9.700000;605;0.875367;0.0
46;4;2047;9.700000;610;-1.314103;0.0
46;25;2047;9.700000;610;-1.314103;0.0
46;5;2058;9.700000;616;2.234156;0.0
46;26;2058;9.700000;616;2.234156;0.0
46;6;2056;9.700000;611;1.781263;0.0
46;27;2056;9.700000;611;1.781263;0.0
46;7;2047;9.700000;617;3.876316;0.0
46;28;2047;9.700000;617;3.876316;0.0
46;8;2054;9.700000;617;2.845371;0.0
46;29;2054;9.700000;617;2.845371;0.0
47;0;2014;9.600000;622;0.000000;0.0
47;9;2014;9.600000;622;0.000000;0.0
47;10;2014;9.600000;622;0.000000;0.0
47;21;2014;9.600000;622;0.000000;0.0
47;1;2018;9.600000;624;-0.000796;0.0
47;22;2018;9.600000;624;-0.000796;0.0
47;2;2022;9.600000;621;0.619513;0.0
47;23;2022;9.600000;621;0.619513;0.0
47;3;2022;9.600000;628;1.891910;0.0
47;24;2022;9.600000;628;1.891910;0.0
47;4;2016;9.600000;629;3.992863;0.0
47;25;2016;9.600000;629;3.992863;0.0
48;0;2048;9.600000;637;0.000000;0.0
48;9;2048;9.600000;637;0.000000;0.0
48;10;2048;9.600000;637;0.000000;0.0
48;21;2048;9.600000;637;0.000000;0.0
48;1;2033;9.600000;625;-0.000796;0.0
48;22;2033;9.600000;625;-0.000796;0.0
48;2;2029;9.600000;631;-1.249682;0.0
48;23;2029;9.600000;631;-1.249682;0.0
48;3;2038;9.600000;626;0.734723;0.0
48;24;2038;9.600000;626;0.734723;0.0
48;4;2040;9.600000;632;1.646948;0.0
48;25;2040;9.600000;632;1.646948;0.0
48;5;2027;9.600000;632;4.625031;0.0
48;26;2027;9.600000;632;4.625031;0.0
48;6;2032;9.600000;636;3.385785;0.0
48;27;2032;9.600000;636;3.385785;0.0
48;7;2037;9.600000;638;2.497359;0.0
48;28;2037;9.600000;638;2.497359;0.0
49;0;2063;9.500000;478;0.000000;0.0
49;9;2063;9.500000;478;0.000000;0.0
49;10;2063;9.500000;478;0.000000;0.0
49;21;2063;9.500000;478;0.000000;0.0
49;1;2064;9.500000;470;-0.165940;0.0
49;22;2064;9.500000;470;-0.165940;0.0
49;2;2066;9.500000;472;0.685004;0.0
49;23;2066;9.500000;472;0.685004;0.0
49;3;2059;9.500000;474;-1.352755;0.0
49;24;2059;9.500000;474;-1.352755;0.0
49;4;2067;9.500000;477;2.180845;0.0
49;25;2067;9.500000;477;2.180845;0.0
49;5;2058;9.500000;479;4.036960;0.0
49;26;2058;9.500000;479;4.036960;0.0
50;0;2070;9.500000;456;0.000000;0.0
50;9;2070;9.500000;456;0.000000;0.0
50;10;2070;9.500000;456;0.000000;0.0
50;21;2070;9.500000;456;0.000000;0.0
50;1;2070;9.500000;462;-1.043386;0.0
50;22;2070;9.500000;462;-1.043386;0.0
50;2;2069;9.500000;448;-0.250038;0.0
50;23;2069;9.500000;448;-0.250038;0.0
50;3;2071;9.500000;467;3.826597;0.0
50;24;2071;9.500000;467;3.826597;0.0
50;4;2073;9.500000;469;3.085298;0.0
50;25;2073;9.500000;469;3.085298;0.0
51;0;2083;9.500000;475;0.000000;0.0
51;9;2083;9.500000;475;0.000000;0.0
51;10;2083;9.500000;475;0.000000;0.0
51;21;2083;9.500000;475;0.000000;0.0
